Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,Goals,Shots,SoT,SoT%,G/Sh,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotCmp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assists,PPA,CrsPA,PasAtt,PasFK,PasPress,Sw,PasCrs,CK,PaswLeft,PaswRight,PasInt,SCA,GCA,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDri%,Press,Blocks,BlkSh,BlkShSv,Int,Tkl+Int,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,DriSucc,DriAtt,DriSucc%,Carries,CarTotDist,CarPrgDist,CarDis,Rec,Rec%,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKcon,OG,AerWon,AerLost,AerWon%,Pos2,stats_id,value_id
2511,Ellyes Skhiri,TUN,2,Köln,Bundesliga,27.0,22,20,1820,0.2,1.14,0.4,34.8,0.17,15.1,0.0,0.0,0.0,39.3,84.8,85.6,88.1,83.6,0.05,0.59,0.05,46.3,1.98,8.37,1.19,0.35,0.05,4.65,36.8,1.14,0.84,0.0,1.34,1.29,0.2,1.09,47.8,18.8,2.57,0.35,0.0,2.23,5.05,4.65,20.6,31.9,9.6,0.54,0.99,55.0,32.7,149.8,68.8,0.99,33.0,91.6,0.15,0.0,0.0,1.04,1.14,0.1,0.35,0.0,0.0,2.33,1.44,61.8,,2511,2511
2512,Oliver Skipp,ENG,2,Tottenham,Premier League,21.0,18,14,1350,0.0,0.27,0.07,25.0,0.0,24.1,0.0,0.0,0.0,49.1,89.5,93.2,92.5,76.8,0.0,0.6,0.07,54.8,1.13,6.47,0.93,0.33,0.0,2.93,49.5,1.6,1.47,0.2,0.93,1.07,0.2,0.8,42.9,18.3,1.67,0.6,0.0,1.27,3.47,2.0,12.8,43.9,10.3,0.13,0.2,66.7,43.3,208.1,114.1,0.87,46.0,94.5,0.4,0.0,0.0,1.33,1.53,0.07,0.33,0.0,0.0,0.8,0.93,46.2,,2512,2512
2513,Leo Skiri Østigård,NOR,1,Genoa,Serie A,22.0,15,13,1172,0.0,0.54,0.08,14.3,0.0,18.3,0.0,0.0,0.0,30.8,73.5,85.8,77.3,56.3,0.0,0.0,0.0,41.8,0.92,6.62,1.15,0.38,0.0,6.62,25.7,0.69,0.85,0.0,0.62,0.54,0.08,0.62,80.0,6.54,2.23,1.0,0.0,1.54,2.77,7.46,26.1,24.8,2.38,0.15,0.15,100.0,24.8,152.8,73.0,0.08,25.4,96.2,0.31,0.15,0.08,1.08,0.46,0.23,0.38,0.0,0.0,5.31,1.62,76.7,,2513,2513
2514,?ukasz Skorupski,POL,4,Bologna,Serie A,31.0,36,36,3240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,75.0,98.4,98.1,55.3,0.0,0.0,0.0,35.0,3.5,1.83,1.39,0.0,0.0,2.97,26.2,0.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,33.9,37.8,0.11,0.0,0.0,0.0,0.0,17.3,76.9,38.5,0.0,16.4,99.5,0.11,0.0,0.0,0.06,0.17,0.0,0.0,0.06,0.0,0.0,0.03,0.0,,2514,2514
2515,Andreas Skov Olsen,DEN,1,Bologna,Serie A,22.0,18,6,747,0.0,0.84,0.24,28.6,0.0,13.7,0.0,0.0,0.0,36.3,76.6,88.5,80.1,45.9,0.24,0.84,0.84,47.3,0.72,5.66,1.33,3.61,1.93,29.2,9.88,1.33,2.53,0.72,0.72,0.48,0.24,0.24,22.2,13.0,1.69,0.12,0.0,0.6,2.05,2.29,11.1,27.7,25.8,0.84,2.77,30.4,37.6,209.2,126.3,0.72,39.6,78.7,0.0,0.0,0.0,0.48,1.93,0.0,3.61,0.0,0.0,0.36,1.08,25.0,FW,2515,2515
2516,Robert Skov,DEN,1,Hoffenheim,Bundesliga,26.0,12,3,368,0.0,2.93,0.49,16.7,0.0,17.8,0.24,0.0,0.0,32.0,74.9,84.5,83.3,50.0,0.24,1.71,0.24,42.7,1.95,4.15,1.95,3.41,2.2,29.8,6.83,2.2,3.41,0.73,0.24,0.24,0.0,0.24,14.3,15.4,0.98,0.0,0.0,1.46,1.95,1.46,9.51,22.2,24.9,0.0,1.22,0.0,32.0,155.1,78.0,0.49,36.6,83.3,0.24,0.0,0.0,1.22,0.98,0.0,3.41,0.0,0.0,1.46,1.22,54.5,FW,2516,2516
2517,Milan kriniar,SVK,1,Inter,Serie A,27.0,35,35,3150,0.09,0.74,0.23,30.8,0.12,10.4,0.0,0.0,0.0,56.8,93.3,94.4,95.2,87.1,0.0,0.34,0.06,60.9,1.46,4.86,1.71,0.06,0.0,7.46,48.5,0.8,0.89,0.03,0.57,0.54,0.06,0.51,54.5,6.89,1.66,0.8,0.0,1.09,2.26,9.26,34.9,31.7,6.51,0.31,0.37,84.6,47.5,238.6,102.3,0.2,51.7,98.2,0.09,0.0,0.0,1.31,0.71,0.06,0.06,0.03,0.0,1.91,1.34,58.8,,2517,2517
2518,Islam Slimani,ALG,3,Lyon,Ligue 1,33.0,12,6,573,0.16,1.88,0.63,33.3,0.08,10.3,0.0,0.0,0.0,23.6,78.2,80.0,84.3,70.0,0.16,1.56,0.0,30.2,0.0,6.88,0.31,0.31,0.0,4.84,20.6,1.25,2.81,0.47,0.0,0.16,0.16,0.0,0.0,13.3,0.94,0.0,0.0,0.0,0.31,0.78,3.13,16.7,21.7,0.16,0.16,100.0,19.4,97.8,57.7,1.41,31.6,67.8,0.47,0.0,0.0,0.94,0.78,1.72,0.31,0.0,0.0,2.97,1.72,63.3,,2518,2518
2519,William Smallbone,IRL,2,Southampton,Premier League,22.0,4,2,133,0.0,0.67,0.0,0.0,0.0,17.5,0.0,0.0,0.0,14.7,57.9,70.6,57.1,33.3,0.0,0.0,0.0,25.3,0.67,8.67,0.0,0.67,0.0,2.0,20.7,1.33,0.67,0.0,2.0,2.0,0.0,0.67,20.0,29.3,2.0,0.0,0.0,1.33,5.33,1.33,8.67,15.3,14.7,0.0,0.67,0.0,18.7,130.0,78.0,0.0,17.3,59.1,0.0,0.0,0.0,2.0,0.67,0.0,0.67,0.0,0.0,1.33,3.33,28.6,FW,2519,2519
2520,Chris Smalling,ENG,1,Roma,Serie A,32.0,27,23,2091,0.13,0.47,0.13,27.3,0.27,7.2,0.0,0.0,0.0,40.0,89.3,87.7,94.1,80.5,0.0,0.0,0.0,44.7,1.25,3.45,0.65,0.04,0.0,4.14,35.1,0.34,0.34,0.04,1.25,0.34,0.0,0.56,52.0,7.93,1.94,1.12,0.0,1.55,3.15,7.84,32.1,23.3,1.51,0.09,0.13,66.7,32.4,151.6,62.8,0.09,33.5,98.4,0.0,0.0,0.0,0.39,0.73,0.0,0.04,0.0,0.04,2.59,0.78,76.9,,2520,2520
2521,Emile Smith Rowe,ENG,2,Arsenal,Premier League,21.0,33,21,1921,0.47,1.88,1.08,57.5,0.25,15.5,0.0,0.0,0.0,32.4,85.2,90.9,91.0,50.0,0.09,1.17,0.0,38.1,0.19,4.69,0.85,0.99,1.17,6.53,29.9,0.99,3.05,0.28,0.33,0.61,0.0,0.19,26.7,12.0,0.7,0.05,0.0,0.94,1.88,0.99,7.04,22.6,23.5,1.5,2.35,64.0,35.1,198.1,124.7,1.74,35.9,82.4,0.05,0.0,0.0,0.33,1.41,0.09,0.99,0.0,0.0,0.38,0.94,28.6,FW,2521,2521
2522,Cédric Soares,POR,1,Arsenal,Premier League,30.0,21,16,1486,0.06,0.73,0.06,8.3,0.08,21.7,0.12,0.0,0.0,53.0,78.7,90.1,84.6,47.2,0.06,1.58,0.85,67.3,2.0,6.3,2.42,3.76,1.88,5.76,48.8,1.45,2.18,0.12,1.27,0.61,0.48,0.91,60.0,11.8,1.45,0.48,0.0,1.21,3.58,3.21,18.5,36.7,24.4,0.42,0.67,63.6,45.2,207.4,94.2,0.91,45.8,93.6,0.18,0.0,0.0,1.09,0.55,0.18,3.76,0.06,0.0,1.33,1.45,47.8,,2522,2522
2523,Danilo Soares,BRA,1,Bochum,Bundesliga,30.0,30,30,2564,0.0,0.46,0.04,7.7,0.0,25.2,0.07,0.0,0.0,43.5,74.7,85.0,80.1,56.4,0.04,0.74,0.25,58.2,1.54,7.68,0.35,1.86,0.04,30.7,11.8,2.32,1.79,0.14,2.35,1.37,0.46,1.82,61.9,16.2,2.6,0.32,0.07,3.75,7.93,5.16,25.2,35.9,17.5,1.37,2.25,60.9,39.3,231.5,120.0,0.98,33.9,92.6,0.14,0.0,0.0,1.58,1.47,0.0,1.86,0.07,0.0,1.96,1.37,58.9,,2523,2523
2524,Rubén Sobrino,ESP,3,Cádiz,La Liga,29.0,33,19,1861,0.19,1.64,0.48,29.4,0.12,12.0,0.0,0.0,0.0,18.0,74.0,82.3,78.1,51.9,0.05,0.29,0.14,24.3,0.14,6.04,0.34,0.72,0.05,2.8,17.9,1.16,2.27,0.24,0.77,0.43,0.19,0.14,10.7,21.9,1.3,0.1,0.0,1.4,2.8,1.79,8.6,18.3,15.4,1.06,2.27,46.8,25.1,149.6,86.3,2.17,24.3,69.7,0.19,0.0,0.0,2.75,1.88,0.19,0.72,0.0,0.0,1.93,3.04,38.8,MF,2524,2524
2525,Rubén Sobrino,ESP,2,Valencia,La Liga,29.0,1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,0.0,5.0,0.0,15.0,10.0,0.0,5.0,5.0,100.0,10.0,75.0,45.0,0.0,5.0,33.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,,2525,2525
2526,Alex Sola,ESP,1,Real Sociedad,La Liga,22.0,2,0,41,0.0,2.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,30.0,71.4,87.5,87.5,33.3,0.0,0.0,0.0,42.0,2.0,6.0,0.0,0.0,0.0,8.0,22.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,50.0,12.0,6.0,0.0,0.0,2.0,4.0,4.0,24.0,30.0,22.0,6.0,10.0,60.0,40.0,192.0,92.0,0.0,32.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,FW,2526,2526
2527,Augusto Solari,ARG,2,Celta Vigo,La Liga,30.0,26,4,714,0.0,0.89,0.13,14.3,0.0,25.1,0.0,0.0,0.0,37.5,68.8,83.9,69.5,38.2,0.0,1.14,0.76,54.4,0.25,8.61,1.39,4.3,0.51,2.66,45.3,1.52,2.41,0.0,1.27,1.39,0.76,1.14,37.5,32.7,2.03,0.63,0.0,1.9,5.32,1.77,12.7,35.1,26.7,1.27,2.28,55.6,43.2,182.9,100.0,1.65,42.8,82.6,0.63,0.0,0.0,2.91,1.52,0.13,4.3,0.0,0.0,0.76,1.52,33.3,DF,2527,2527
2528,Roberto Soldado,ESP,3,Levante,La Liga,37.0,18,7,664,0.41,2.3,1.08,47.1,0.18,11.8,0.0,0.0,0.0,13.5,68.0,74.0,71.1,54.5,0.27,0.54,0.14,19.9,0.0,4.05,0.54,0.54,0.0,1.62,15.4,1.62,2.16,0.27,0.0,0.27,0.41,0.27,40.0,10.7,0.81,0.0,0.0,0.41,1.08,1.08,2.16,14.1,12.6,0.27,0.68,40.0,15.1,35.0,14.7,0.81,19.1,53.6,0.95,0.27,0.14,1.35,0.68,1.22,0.54,0.0,0.0,1.22,2.84,30.0,,2528,2528
2529,Carlos Soler,ESP,2,Valencia,La Liga,25.0,32,28,2474,0.4,1.2,0.51,42.4,0.12,24.0,0.22,0.25,0.25,24.7,69.1,86.6,75.7,46.3,0.18,1.24,0.22,35.8,4.4,4.98,2.76,1.78,3.2,4.8,28.7,1.09,2.87,0.29,0.4,0.47,0.18,0.29,23.5,17.3,1.09,0.18,0.0,0.65,1.71,1.64,7.71,21.9,17.7,0.62,1.35,45.9,24.8,133.2,70.6,0.95,25.4,84.4,0.15,0.0,0.0,1.13,1.85,0.07,1.78,0.0,0.0,0.73,1.09,40.0,,2529,2529
2530,Yann Sommer,SUI,4,M'Gladbach,Bundesliga,33.0,33,33,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,75.6,99.1,99.4,53.2,0.03,0.03,0.0,44.2,3.0,4.36,1.27,0.0,0.0,8.09,29.8,0.33,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,36.7,47.0,0.39,0.0,0.0,0.0,0.0,27.0,125.4,62.4,0.0,26.0,99.9,0.06,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,2530,2530
2531,Son,ESP,1,Levante,La Liga,28.0,26,22,1971,0.05,0.64,0.32,50.0,0.07,19.3,0.0,0.0,0.0,36.2,74.9,87.6,79.6,53.2,0.0,1.37,0.27,48.4,0.59,5.02,1.69,1.83,0.09,6.35,31.1,2.01,1.6,0.23,0.68,0.32,0.23,0.73,47.1,9.32,1.51,0.23,0.05,1.64,2.88,3.01,18.4,25.3,17.4,0.82,1.83,45.0,33.4,139.8,82.9,0.73,33.6,90.2,0.23,0.05,0.0,0.82,0.64,0.14,1.83,0.0,0.0,0.55,0.91,37.5,,2531,2531
2532,Brandon Soppy,FRA,1,Udinese,Serie A,20.0,28,7,777,0.0,0.7,0.23,33.3,0.0,12.5,0.0,0.0,0.0,19.3,71.2,81.0,77.4,50.0,0.0,0.81,0.12,27.1,0.7,5.35,0.23,0.93,0.12,1.4,21.3,1.4,1.51,0.23,1.63,0.93,0.23,1.63,60.9,19.7,1.74,0.35,0.0,1.28,4.07,2.33,11.3,17.6,16.0,1.98,4.07,48.6,28.8,170.3,102.8,1.63,23.8,72.4,0.47,0.0,0.0,2.56,4.07,0.0,0.93,0.0,0.0,1.28,2.09,37.9,MF,2532,2532
2533,David Soria,ESP,4,Getafe,La Liga,29.0,38,38,3414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,53.6,100.0,97.8,45.8,0.0,0.0,0.0,31.1,4.46,0.98,1.5,0.0,0.0,0.5,24.4,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,33.4,0.26,0.0,0.0,0.0,0.0,13.4,68.9,44.0,0.0,10.8,99.3,0.11,0.0,0.0,0.03,0.13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,,2533,2533
2534,Roberto Soriano,ITA,2,Bologna,Serie A,31.0,35,32,2622,0.0,0.86,0.27,32.0,0.0,17.8,0.0,0.0,0.0,35.4,82.0,89.1,83.0,62.8,0.14,1.48,0.38,43.2,0.41,9.35,0.48,1.27,0.0,8.59,31.0,1.41,3.13,0.31,1.03,0.82,0.31,0.69,38.5,18.7,1.41,0.17,0.0,1.13,3.3,1.79,9.79,30.0,18.1,0.82,1.27,64.9,36.5,204.0,98.8,0.89,40.6,81.4,0.21,0.07,0.03,1.82,1.89,0.1,1.27,0.0,0.0,0.93,1.86,33.3,FW,2534,2534
2535,Alberto Soro,ESP,2,Granada,La Liga,23.0,16,7,578,0.0,1.09,0.63,57.1,0.0,11.8,0.0,0.0,0.0,20.0,70.3,80.0,73.4,45.0,0.0,0.78,0.0,28.4,0.31,7.97,0.63,1.09,0.16,20.2,4.38,1.72,1.88,0.0,0.63,1.09,0.63,0.47,33.3,21.1,3.91,0.31,0.16,1.09,3.44,0.47,9.06,18.3,17.0,0.63,1.09,57.1,26.1,116.3,69.5,2.34,25.9,67.2,0.0,0.0,0.0,1.09,1.25,0.31,1.09,0.0,0.0,1.88,3.91,32.4,FW,2535,2535
2536,Borna Sosa,CRO,1,Stuttgart,Bundesliga,24.0,28,28,2498,0.04,0.9,0.22,24.0,0.04,22.0,0.07,0.0,0.0,47.2,73.4,87.1,76.7,47.9,0.29,2.09,1.04,64.2,2.55,7.88,2.55,4.89,2.41,49.2,3.2,2.7,3.71,0.47,0.79,0.29,0.11,0.5,48.3,9.06,1.69,0.18,0.04,1.33,2.52,2.99,18.4,33.5,27.4,1.22,1.83,66.7,45.0,265.0,166.7,0.72,45.4,90.7,0.14,0.0,0.0,0.54,1.04,0.0,4.89,0.0,0.0,0.86,0.94,48.0,,2536,2536
2537,Hugo Sotelo,ESP,2,Celta Vigo,La Liga,18.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,8.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2537,2537
2538,Florian Sotoca,FRA,3,Lens,Ligue 1,31.0,35,28,2480,0.22,2.46,0.83,33.8,0.06,14.7,0.0,0.07,0.07,32.9,76.0,78.6,79.4,72.6,0.14,1.01,0.36,43.3,0.25,10.3,2.25,1.52,0.04,2.72,34.5,2.17,2.46,0.25,0.36,0.72,0.25,0.51,29.2,16.7,1.27,0.14,0.0,1.12,2.46,1.41,6.67,32.5,19.4,0.87,1.56,55.8,32.9,158.1,79.9,1.49,41.9,79.2,0.25,0.0,0.0,1.49,1.23,0.33,1.52,0.0,0.0,3.41,1.78,65.7,MF,2538,2538
2539,Riccardo Sottil,ITA,3,Fiorentina,Serie A,22.0,24,14,1239,0.22,1.59,0.72,45.5,0.14,16.7,0.07,0.0,0.0,21.8,78.0,88.0,79.4,70.0,0.14,1.3,0.43,28.0,0.07,5.07,1.3,3.04,0.0,5.43,20.6,0.58,1.81,0.29,0.29,0.36,0.07,0.14,33.3,8.55,0.8,0.0,0.0,0.14,0.87,0.29,2.83,19.8,23.3,1.3,2.68,48.6,33.8,338.8,214.5,1.81,32.6,75.4,0.29,0.07,0.07,1.09,3.04,0.51,3.04,0.0,0.0,0.72,0.87,45.5,,2539,2539
2540,Tomá Sou?ek,CZE,2,West Ham,Premier League,27.0,35,34,3062,0.15,1.32,0.32,24.4,0.11,11.9,0.0,0.0,0.0,30.4,77.7,80.5,80.8,71.1,0.03,0.41,0.09,39.2,0.41,7.44,1.15,0.38,0.0,4.41,27.8,0.88,1.0,0.12,0.91,0.85,0.24,0.74,36.8,14.2,1.44,0.44,0.0,1.62,3.62,4.62,14.9,27.7,11.2,0.24,0.59,40.0,25.4,117.5,52.0,0.5,30.4,81.1,0.09,0.0,0.0,1.44,0.59,0.12,0.38,0.0,0.0,4.12,4.21,49.5,,2540,2540
2541,Matìas Soulé,ARG,3,Juventus,Serie A,19.0,2,0,5,0.0,20.0,0.0,0.0,0.0,27.2,10.0,0.0,0.0,70.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,70.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,20.0,10.0,10.0,100.0,80.0,650.0,420.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2541,2541
2542,Sambou Soumano,SEN,3,Lorient,Ligue 1,21.0,21,4,447,0.6,3.6,0.8,22.2,0.17,10.6,0.0,0.0,0.0,12.4,66.7,78.3,69.6,53.8,0.0,0.2,0.2,18.6,0.0,5.8,0.8,0.6,0.0,4.4,9.8,0.6,1.6,0.2,0.0,0.4,0.2,0.2,50.0,18.0,0.8,0.0,0.0,1.0,1.6,0.8,3.6,19.8,13.4,2.2,3.0,73.3,25.0,102.0,53.2,4.6,23.8,51.5,0.2,0.0,0.0,2.8,2.2,1.4,0.6,0.0,0.0,3.4,4.4,43.6,,2542,2542
2543,Adama Soumaoro,FRA,1,Bologna,Serie A,29.0,28,26,2266,0.0,0.28,0.04,14.3,0.0,7.8,0.0,0.0,0.0,37.6,89.9,91.4,92.3,84.1,0.0,0.12,0.04,41.9,1.67,4.6,0.48,0.12,0.0,2.62,34.4,0.48,0.48,0.04,0.4,0.2,0.08,0.12,42.9,6.55,1.39,0.71,0.0,1.75,2.42,6.67,23.7,25.2,3.45,0.24,0.32,75.0,30.0,147.8,74.3,0.16,30.5,95.3,0.24,0.08,0.0,0.99,0.52,0.04,0.12,0.04,0.04,2.42,0.63,79.2,,2543,2543
2544,Boubakary Soumaré,FRA,2,Leicester City,Premier League,23.0,19,12,1102,0.0,0.49,0.16,33.3,0.0,17.4,0.0,0.0,0.0,36.8,81.5,82.8,87.9,61.4,0.08,0.49,0.08,45.2,0.25,10.6,0.74,0.41,0.0,7.95,32.6,1.8,1.23,0.16,0.82,0.82,0.33,0.49,33.3,20.5,1.07,0.16,0.0,1.39,3.36,2.95,15.5,33.3,10.7,0.74,1.48,50.0,37.0,158.9,65.8,1.64,40.0,89.1,0.0,0.0,0.0,1.64,1.72,0.0,0.41,0.0,0.0,2.38,1.15,67.4,,2544,2544
2545,Arnaud Souquet,FRA,1,Montpellier,Ligue 1,30.0,34,27,2334,0.04,0.69,0.15,22.2,0.06,24.2,0.0,0.0,0.0,33.9,72.8,87.3,77.2,34.9,0.12,0.73,0.15,46.5,0.39,5.1,0.69,2.05,0.0,3.59,30.3,2.2,1.66,0.19,1.35,0.58,0.27,1.04,38.0,15.3,1.2,0.23,0.0,1.97,4.17,4.25,18.7,24.9,16.6,0.93,1.27,72.7,29.8,167.4,103.9,0.85,30.0,91.7,0.15,0.0,0.0,1.04,0.89,0.0,2.05,0.04,0.0,1.51,1.35,52.7,,2545,2545
2546,Djibril Sow,SUI,2,Eint Frankfurt,Bundesliga,25.0,31,28,2415,0.07,0.6,0.11,18.8,0.13,23.8,0.0,0.0,0.0,38.9,85.1,88.4,89.6,74.2,0.11,0.82,0.11,45.7,0.75,7.87,0.71,0.22,0.0,6.9,35.7,1.57,1.9,0.26,1.23,1.12,0.22,0.52,29.2,20.4,1.83,0.34,0.0,2.61,5.19,2.31,12.0,36.1,10.9,0.52,0.75,70.0,36.6,174.1,80.9,0.67,34.4,90.5,0.19,0.0,0.0,1.72,1.53,0.0,0.22,0.04,0.0,1.12,1.46,43.5,,2546,2546
2547,Saidou Sow,GUI,1,Saint-Étienne,Ligue 1,19.0,13,11,989,0.18,0.27,0.18,66.7,0.67,5.5,0.0,0.0,0.0,43.6,83.6,89.8,88.0,67.8,0.09,0.09,0.09,52.2,1.09,5.64,2.09,0.27,0.0,4.73,42.1,1.27,0.64,0.09,1.82,0.64,0.0,0.64,43.8,12.0,1.64,0.45,0.09,2.64,5.09,5.73,29.7,34.1,2.82,0.18,0.27,66.7,38.7,203.5,102.0,0.27,39.4,98.6,0.18,0.0,0.0,1.27,0.45,0.0,0.27,0.0,0.0,3.09,1.73,64.2,,2547,2547
2548,Çaðlar Söyüncü,TUR,1,Leicester City,Premier League,26.0,28,28,2497,0.04,0.29,0.04,12.5,0.13,12.0,0.0,0.0,0.0,56.7,86.2,92.8,94.2,58.0,0.0,0.11,0.07,65.8,1.48,7.04,1.81,0.18,0.0,14.5,45.9,1.05,0.4,0.0,1.16,0.61,0.11,0.9,61.0,9.35,2.02,1.05,0.0,1.81,3.68,11.1,43.5,35.9,2.09,0.22,0.32,66.7,49.1,247.4,114.3,0.11,52.5,98.5,0.18,0.0,0.0,1.16,0.54,0.04,0.18,0.07,0.0,3.57,1.91,65.1,,2548,2548
2549,Leonardo Spinazzola,ITA,1,Roma,Serie A,29.0,3,2,127,0.0,1.43,0.0,0.0,0.0,23.6,0.0,0.0,0.0,45.0,86.3,96.8,84.0,80.0,0.0,2.14,1.43,52.1,0.71,11.4,0.0,2.86,0.0,5.71,35.0,1.43,2.86,0.0,0.0,0.0,0.0,0.0,0.0,9.29,3.57,0.71,0.0,1.43,1.43,2.14,17.1,27.9,25.0,2.14,5.0,42.9,42.9,156.4,66.4,2.14,40.7,89.1,0.71,0.0,0.0,0.71,0.0,0.0,2.86,0.0,0.0,0.0,0.71,0.0,,2549,2549
2550,Marco Sportiello,ITA,4,Atalanta,Serie A,30.0,5,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,76.5,100.0,96.6,52.5,0.0,0.0,0.0,26.4,1.6,1.2,0.4,0.0,0.0,1.4,18.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,28.2,0.4,0.0,0.0,0.0,0.0,13.8,43.2,19.8,0.0,11.2,100.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2550,2550
2551,Tony Springett,ENG,3,Norwich City,Premier League,19.0,3,1,141,0.0,0.63,0.63,100.0,0.0,13.0,0.0,0.0,0.0,16.3,68.4,75.0,100.0,33.3,0.0,0.63,0.0,23.8,0.0,1.88,1.25,1.25,0.63,16.9,6.25,1.25,1.88,0.0,0.63,0.63,0.63,1.25,50.0,30.0,0.63,0.0,0.0,0.0,1.88,1.88,9.38,17.5,12.5,1.25,1.88,66.7,27.5,167.5,128.8,2.5,25.0,76.9,0.63,0.0,0.0,0.63,2.5,0.0,1.25,0.0,0.0,0.63,3.13,16.7,MF,2551,2551
2552,Jerry St. Juste,NED,1,Mainz 05,Bundesliga,25.0,8,7,604,0.15,1.79,0.45,25.0,0.08,16.9,0.15,0.0,0.0,33.4,77.5,79.0,88.5,62.2,0.0,0.9,0.15,43.1,2.54,5.82,1.04,0.45,0.0,4.18,33.6,0.9,0.9,0.0,1.04,1.34,0.0,1.19,72.7,11.6,2.09,0.75,0.0,3.13,5.52,5.67,25.8,27.9,6.72,0.15,0.6,25.0,30.1,209.1,112.7,0.3,29.4,95.2,0.0,0.0,0.0,2.09,1.34,0.0,0.45,0.0,0.0,4.63,2.24,67.4,,2552,2552
2553,Anton Stach,GER,2,Mainz 05,Bundesliga,23.0,29,20,1861,0.05,2.37,0.58,24.5,0.02,24.8,0.39,0.0,0.0,34.1,73.2,81.1,76.7,57.4,0.29,0.87,0.19,46.6,1.26,10.5,1.64,1.16,1.26,7.39,32.3,1.79,2.85,0.48,1.06,0.82,0.14,0.72,34.1,19.6,1.69,0.24,0.0,3.48,5.51,2.42,14.6,34.6,17.3,1.01,1.84,55.3,33.2,184.1,104.9,1.26,34.2,89.5,0.29,0.0,0.0,1.79,2.37,0.0,1.16,0.0,0.0,3.14,1.11,73.9,,2553,2553
2554,Kostas Stafylidis,GRE,1,Bochum,Bundesliga,28.0,24,15,1388,0.0,1.04,0.32,31.3,0.0,28.4,0.19,0.0,0.0,32.9,72.8,86.4,79.4,55.7,0.06,0.78,0.45,45.1,1.43,6.36,1.88,2.08,0.65,25.2,7.92,1.36,1.88,0.19,1.75,0.91,0.58,1.17,58.1,11.4,2.01,0.45,0.06,2.6,5.84,4.74,19.3,27.5,13.8,0.52,0.78,66.7,28.1,134.9,54.2,0.84,26.6,94.5,0.19,0.06,0.0,0.84,1.23,0.06,2.08,0.0,0.0,1.88,1.69,52.7,MF,2554,2554
