,Player Name,Player Age,Value
10328,Veljko Birmancevic,25,350000000
10329,Veljko Ilic,19,800000
10330,Veljko Jelenkovic,19,100000
10331,Veljko Nikolic,23,150000000
10332,Veljko Pajovic,18,0
10333,Veljko Simic,28,150000000
10334,Ventsislav Bengyuzov,32,100000
10335,Ventsislav Kerchev,25,300000
10336,Vergil Yanev,21,25000
10337,Vesel Demaku,23,600000
10338,Vesel Limaj,26,300000
10339,Vetle Dragsnes,29,650000
10340,Vetle Skjaervik,22,600000
10341,Vetle Walle Egeli,18,250000
10342,Veton Berisha,29,180000000
10343,Veysel Sari,34,500000
10344,Vic Chambaere,20,100000
10345,Vicente Besuijen,22,600000
10346,Vicente Guaita,36,150000000
10347,Victor Andersson,18,50000
10348,Victor Bak Jensen,19,150000
10349,Victor Boniface,22,600000000
10350,Victor Dican,22,650000
10351,Victor Edvardsen,27,180000000
10352,Victor Eriksson,22,450000
10353,Victor Jensen,23,100000000
10354,Victor Karlsson,21,200000
10355,Victor Kristiansen,20,1200000000
10356,Victor Larsson,22,350000
10357,Victor Lind,19,900000
10358,Victor Lindelöf,28,1500000000
10359,Victor Loturi,21,325000
10360,Victor Moses,32,250000000
10361,Victor Nelsson,24,1650000000
10362,Victor Olatunji,23,300000
10363,Victor Osimhen,24,10000000000
10364,Victor Rimniceanu,33,100000
10365,Victor Torp,23,500000
10366,Victorien Angban,26,250000000
10367,Vid Belec,32,500000
10368,Vidar Örn Kjartansson,33,500000
10369,Vieirinha,37,500000
10370,Vikentiy Voloshyn,21,300000
10371,Viktor Agardius,33,200000
10372,Viktor Aleksandrov,21,600000
10373,Viktor Bergh,23,275000
10374,Viktor Bliznichenko,20,200000
10375,Viktor Boone,25,350000
10376,Viktor Budinsky,29,225000
10377,Viktor Claesson,31,700000000
10378,Viktor Djukanovic,19,400000
10379,Viktor Dryselius,19,25000
10380,Viktor Fischer,28,200000000
10381,Viktor Genev,34,300000
10382,Viktor Granath,29,400000
10383,Viktor Gustafson,28,500000
10384,Viktor Gyökeres,25,32000000
10385,Viktor Klonaridis,30,500000
10386,Viktor Kornienko,24,250000000
10387,Viktor Kovalenko,27,200000000
10388,Viktor Melekhin,19,300000000
10389,Viktor Mitev,31,100000
10390,Viktor Popov,23,800000
10391,Viktor Rogan,20,400000
10392,Viktor Tsygankov,25,2200000000
10393,Viktor Widell,20,50000
10394,Viktor Zorov,21,100000
10395,Vilem Fendrich,32,150000
10396,Viljami Sinisalo,21,400000
10397,Viljar Myhra,26,450000
10398,Viljar Vevatne,28,350000
10399,Villiam Dahlström,25,250000
10400,Villiam Granath,24,200000
10401,Vilmer Rönnberg,21,0
10402,Vincent Aboubakar,31,500000000
10403,Vincent Janssen,28,800000000
10404,Vincent Le Goff,33,120000000
10405,Vincent Marcel,26,350000
10406,Vincent Marchetti,25,300000000
10407,Vincent Pichel,21,50000
10408,Vincent Sasso,32,500000
10409,Vincent Sierro,27,120000000
10410,Vincent Thill,23,900000
10411,Vincenzo Cozzella,21,100000
10412,Vincenzo Fiorillo,33,300000
10413,Vincenzo Grifo,30,1200000000
10414,Vini Souza,23,700000000
10415,Vinicius Junior,22,12000000000
10416,Vinko Medjimorec,26,350000
10417,Vinko Petkovic,27,250000
10418,Vinko Skrbin,19,50000
10419,Vinko Soldo,25,300000
10420,Vinni Triboulet,23,400000
10421,Vinícius,33,400000
10422,Vinícius Nogueira,21,0
10423,Virgil Draghia,32,200000
10424,Virgil Ghita,24,120000000
10425,Virgil Misidjan,29,200000000
10426,Virgil van Dijk,31,4500000000
10427,Virgile Pinson,27,150000
10428,Virgiliu Postolachi,23,500000
10429,Vit Benes,34,200000
10430,Vitalie Damascan,24,700000
10431,Vitaliy Botnar,21,500000
10432,Vitaliy Buyalskyi,30,800000000
10433,Vitaliy Dakhnovskyi,24,500000
10434,Vitaliy Fedoriv,35,100000
10435,Vitaliy Gudiev,27,600000
10436,Vitaliy Kholod,19,50000
10437,Vitaliy Lystsov,27,400000
10438,Vitaliy Mykhayliv,17,100000
10439,Vitaliy Mykolenko,23,2200000000
10440,Vitaliy Pavlov,34,150000
10441,Vitaliy Ponomar,32,100000
10442,Vitaliy Roman,20,300000
10443,Vitaliy Vernydub,35,200000
10444,Vitaliy Yermakov,30,400000
10445,Vitaly Janelt,24,1600000000
10446,Vitinha,23,4200000000
10447,Vitinho,23,400000
10448,Vito Hammershöy-Mistrati,30,550000
10449,Vito Mannone,35,300000
10450,Vito van Crooij,27,150000000
10451,Vitor Carvalho,25,150000000
10452,Vitor Roque,18,32000000
10453,Vittorio Continella,20,150000
10454,Viv Solomon-Otabor,27,300000
10455,Vivaldo,18,400000
10456,Vlad Achim,34,300000
10457,Vlad Chiriches,33,130000000
10458,Vlad Dragomir,23,700000
10459,Vlad Morar,29,450000
10460,Vlad Mutiu,28,200000
10461,Vlad Pop,22,350000
10462,Vlada Novevski,20,200000
10463,Vladan Bubanja,24,250000
10464,Vladan Kovacevic,25,800000000
10465,Vladimir Coufal,30,900000000
10466,Vladimir Darida,32,150000000
10467,Vladimir Iljin,30,800000
10468,Vladimir Jovovic,28,500000
10469,Vladimir Khubulov,22,500000
10470,Vladimir Lucic,20,600000
10471,Vladimir Medved,23,75000
10472,Vladimir Miletic,20,400000
10473,Vladimir Nikolov,22,100000
10474,Vladimir Obukhov,31,350000
10475,Vladimir Pisarskiy,27,250000000
10476,Vladimir Poluyakhtov,33,250000
10477,Vladimir Prijovic,20,200000
10478,Vladimir Radivojevic,37,50000
10479,Vladimir Savic,27,100000
10480,Vladimir Screciu,23,110000000
10481,Vladimir Siladji,29,425000
10482,Vladimir Tomovic,19,100000
10483,Vladimir Vitorovic,22,250000
10484,Vladislav Blanuta,21,100000
10485,Vladislav Kamilov,27,800000
10486,Vladislav Karapuzov,23,500000
10487,Vladislav Klimovich,26,400000
10488,Vladislav Levin,28,350000
10489,Vladislav Masternoy,27,450000
10490,Vladislav Sarveli,25,170000000
10491,Vladislav Shitov,19,700000
10492,Vladislav Torop,19,500000
10493,Vladislav Yakovlev,21,500000
10494,Vladislavs Gutkovskis,28,120000000
10495,Vladlen Yurchenko,29,120000000
10496,Vladut Popa,21,10000
10497,Vladyslav Baboglo,24,700000
10498,Vladyslav Bugay,25,200000
10499,Vladyslav Dmytrenko,22,200000
10500,Vladyslav Dubinchak,24,200000000
10501,Vladyslav Kabaev,27,150000000
10502,Vladyslav Kalitvintsev,30,100000000
10503,Vladyslav Klymenko,28,300000
10504,Vladyslav Kochergin,26,180000000
10505,Vladyslav Kucheruk,24,250000
10506,Vladyslav Naumets,24,400000
10507,Vladyslav Pogorilyi,19,100000
10508,Vladyslav Rybak,21,200000
10509,Vladyslav Semotyuk,22,100000
10510,Vladyslav Sharay,25,300000
10511,Vladyslav Supryaga,23,180000000
10512,Vladyslav Sydorenko,25,150000
10513,Vladyslav Tyshyninov,23,50000
10514,Vladyslav Vanat,21,800000
10515,Vladyslav Veleten,20,100000
10516,Vladyslav Yemets,25,200000
10517,Vlasiy Sinyavskiy,26,400000
10518,Vlastimil Danicek,31,350000
10519,Vlastimil Hruby,38,25000
10520,Vlatko Drobarov,30,250000
10521,Vlatko Stojanovski,25,200000
10522,Vojin Serafimovic,17,100000
10523,Vojo Ubiparip,34,50000
10524,Vojtech Kubista,30,450000
10525,Vojtech Novak,21,225000
10526,Vojtech Patrak,23,250000
10527,Vojtech Smrz,26,350000
10528,Vojtech Stransky,20,175000
10529,Vojtech Sychra,21,150000
10530,Vojtech Vorel,26,500000
10531,Volkan Babacan,34,500000
10532,Volodymyr Adamyuk,31,400000
10533,Volodymyr Brazhko,21,500000
10534,Volodymyr Chesnakov,35,250000
10535,Volodymyr Kostevych,30,400000
10536,Volodymyr Lysenko,34,200000
10537,Volodymyr Makhankov,25,200000
10538,Volodymyr Odaryuk,29,300000
10539,Volodymyr Salyuk,20,200000
10540,Volodymyr Shepelev,25,250000000
10541,Volodymyr Shopin,31,100000
10542,Volodymyr Tanchyk,31,500000
10543,Volodymyr Yakimets,25,500000
10544,Vuk Bogdanovic,21,200000
10545,Vuk Mitosevic,32,150000
10546,Vuk Vukadinovic,20,0
10547,Vukadin Vukadinovic,32,200000
10548,Vukan Savicevic,29,650000
10549,Vukasin Bogdanovic,20,200000
10550,Vukasin Djurdjevic,19,150000
10551,Vukasin Jovanovic,26,400000
10552,Vukasin Krstic,20,150000
10553,Vukasin Radosavljevic,17,50000
10554,Vurnon Anita,34,350000
10555,Vyacheslav Churko,29,700000
10556,Vyacheslav Grulev,24,350000000
10557,Vyacheslav Karavaev,27,600000000
10558,Vyacheslav Krotov,30,500000
10559,Vyacheslav Litvinov,22,120000000
10560,Vyacheslav Podberezkin,30,500000
10561,Vyacheslav Ryabov,33,100000
10562,Vyacheslav Tankovskyi,27,500000
10563,Vyacheslav Velev,22,250000
10564,Vyacheslav Yakimov,25,400000
10565,Vykintas Slivka,27,400000
10566,Vá,24,400000
10567,Víctor Chust,23,300000000
10568,Víctor Fernández,24,250000
10569,Víctor García,28,550000
10570,Víctor Gómez,23,400000000
10571,Víctor Méndez,23,350000000
10572,Víctor Ruiz,34,150000000
10573,Vítor Costa,28,600000
10574,Vítor Gomes,35,100000
10575,Vítor Machado,23,42000000
10576,Wahbi Khazri,32,300000000
10577,Wahid Faghir,19,250000000
10578,Wajdi Kechrida,27,800000
10579,Walace,28,700000000
10580,Waldemar Anton,26,450000000
10581,Wale Musa Alli,22,500000
10582,Walid Ould-Chikh,23,300000
10583,Wally Njie,20,50000
10584,Walter Benítez,30,1200000000
10585,Walter González,27,350000
10586,Waniss Taïbi,21,500000
10587,Warleson,26,500000
10588,Warmed Omari,22,800000000
10589,Warren Kamanzi,22,100000000
10590,Warren Zaïre-Emery,17,1800000000
10591,Wataru Endo,30,650000000
10592,Wayne Hennessey,36,500000
10593,Welinton,34,575000
10594,Welinton Junior,29,900000
10595,Welton,25,130000000
10596,Wendel,25,2200000000
10597,Wendell,29,500000000
10598,Wenderson,23,400000
10599,Wesley Fofana,22,6500000000
10600,Wesley Jobello,29,250000
10601,Wesley Saïd,27,250000000
10602,Weston McKennie,24,2100000000
10603,Weverson,22,900000
10604,Wiktor Bogacz,18,0
10605,Wiktor Dlugosz,22,400000
10606,Wiktor Kaminski,19,0
10607,Wiktor Plesnierowicz,22,100000
10608,Wilfred Ndidi,26,3200000000
10609,Wilfried Gnonto,19,1800000000
10610,Wilfried Kanga,25,300000000
10611,Wilfried Zaha,30,2700000000
10612,Wilguens Paugain,21,75000
10613,Will Fish,20,400000
10614,Will Hughes,27,500000000
10615,Wille Jakobsson,21,125000
10616,Willem Geubbels,21,250000000
10617,Willi Orbán,30,1000000000
10618,William Baeten,26,800000
10619,William Balikwisha,23,350000000
10620,William Bianda,22,300000
10621,William Böving,20,300000000
10622,William Carvalho,31,1600000000
10623,William Clem,18,100000000
10624,William Kaastrup,19,0
10625,William Kenndal,27,250000
10626,William Kurtovic,26,350000
10627,William Saliba,22,5500000000
10628,William Troost-Ekong,29,300000000
10629,Willian,34,300000000
10630,Willian Arão,31,650000000
10631,Willian José,31,700000000
10632,Willian Pacho,21,900000000
10633,Willie,29,500000
10634,Williot Swedberg,19,400000000
10635,Willum Thór Willumsson,24,900000
10636,Willy Boly,32,400000000
10637,Willy Caballero,41,200000
10638,Willy Kumado,20,150000
10639,Willyan Rocha,28,350000000
10640,Wilmar Barrios,29,2000000000
10641,Wilmer Odefalk,18,400000
10642,Wilson Eduardo,32,100000000
10643,Wilson Isidor,22,500000000
10644,Wilson Manafá,28,300000000
10645,Wilson Odobert,18,500000000
10646,Wisdom Amey,17,700000
10647,Wissam Ben Yedder,32,2000000000
10648,Wladimiro Falcone,28,500000000
10649,Wojciech Laski,22,200000
10650,Wojciech Mazurowski,25,0
10651,Wojciech Szczesny,32,1300000000
10652,Wolke Janssens,28,600000
10653,Woo-yeong Jeong,23,400000000
10654,Wout Brama,36,200000
10655,Wout De Buyser,21,250000
10656,Wout Faes,25,2000000000
10657,Wout Weghorst,30,1400000000
10658,Wouter Burger,22,400000000
10659,Wouter Goes,18,130000000
10660,Wuilker Fariñez,25,400000000
10661,Wylan Cyprien,28,300000000
10662,Xadas,25,150000000
10663,Xander Blomme,20,250000
10664,Xaver Schlager,25,2200000000
10665,Xavi Quintillà,26,100000000
10666,Xavi Simons,19,3000000000
10667,Xavier,30,250000
10668,Xavier Chavalerin,32,180000000
10669,Xavier Mbuyamba,21,130000000
10670,Xavier Mous,27,450000
10671,Xeka,28,900000000
10672,Xian Emmers,23,700000
10673,Ximo Navarro,33,700000
10674,Yacine Adli,22,900000000
10675,Yadaly Diaby,22,400000
10676,Yadegar Rostami,19,25000
10677,Yagiz Efe Erataman,17,50000
10678,Yago Cariello,23,500000
10679,Yahia Fofana,22,250000000
10680,Yahya Kalley,22,250000
10681,Yakiv Kinareykin,19,100000
10682,Yan Couto,20,400000000
10683,Yan Dhanda,24,600000
10684,Yan Valery,24,250000000
10685,Yangel Herrera,25,900000000
10686,Yanick Brecher,29,100000000
10687,Yanick van Osch,26,600000
10688,Yanis Cimignani,21,150000000
10689,Yanis Guermouche,21,200000
10690,Yanis Hamache,23,200000000
10691,Yanis Massolin,20,100000
10692,Yanis Pirvu,16,25000
10693,Yanko Georgiev,34,100000
10694,Yankuba Minteh,18,300000
10695,Yann Aurel Bisseck,22,150000000
10696,Yann Gboho,22,200000000
10697,Yann Karamoh,24,300000000
10698,Yann Lienard,20,200000
10699,Yann M'Vila,32,300000000
10700,Yann Sommer,34,500000000
10701,Yann-Erik de Lanlay,30,250000
10702,Yannick Carrasco,29,2500000000
10703,Yannick Gerhardt,29,700000000
10704,Yannick Gomis,31,650000
10705,Yannick Pandor,21,200000
10706,Yannick Schmid,27,400000
10707,Yannick Thoelen,32,300000
10708,Yannick Toure,22,400000
10709,Yannik Keitel,23,400000000
10710,Yannis Letard,24,350000
10711,Yari Verschaeren,21,800000000
10712,Yaroslav Bogunov,29,100000
10713,Yaroslav Gladyshev,19,900000
10714,Yaroslav Karabin,20,100000
10715,Yaroslav Martynyuk,34,250000
10716,Yaroslav Mikhailov,19,800000
10717,Yaroslav Rakitskyi,33,300000000
10718,Yasin Ayari,19,400000000
10719,Yasin Özcan,16,650000
10720,Yasir Subasi,27,150000
10721,Yasser Larouci,22,350000000
10722,Yassin Ayoub,29,400000
10723,Yassin Belkhdim,21,100000
10724,Yassin Oukili,22,450000
10725,Yassine Bahassa,30,600000
10726,Yassine Benrahou,24,220000000
10727,Yassine El Ouatki,24,0
10728,Yavuz Aygün,26,25000
10729,Yavuz Bugra Boyar,24,50000
10730,Yaw Ackah,23,400000
10731,Yaw Moses,24,200000
10732,Yaw Paintsil,23,150000
10733,Yaya Fofana,18,150000
10734,Yayah Kallon,21,150000000
10735,Yegor Demchenko,25,200000
10736,Yegor Gunichev,19,75000
10737,Yegor Kartushov,32,400000
10738,Yegor Klymenchuk,25,200000
10739,Yegor Matsenko,21,25000
10740,Yegor Nazaryna,25,120000000
10741,Yegor Tverdokhlib,22,300000
10742,Yehvann Diouf,23,500000000
10743,Yentl Van Genechten,22,500000
10744,Yeray Álvarez,28,1500000000
10745,Yerry Mina,28,1200000000
10746,Yevgen Banada,31,400000
10747,Yevgen Cheberko,25,750000
10748,Yevgen Konoplyanka,33,700000
10749,Yevgen Novak,34,200000
10750,Yevgen Opanasenko,32,150000
10751,Yevgen Past,35,100000
10752,Yevgen Pavlyuk,20,200000
10753,Yevgen Pidlepenets,24,300000
10754,Yevgen Selin,34,200000
10755,Yevgen Shakhov,32,500000
10756,Yevgen Volynets,29,700000
10757,Yevgen Zadoya,32,200000
10758,Yevgen Zaporozhets,28,400000
10759,Yevgeniy Isaenko,22,300000
10760,Yevgeniy Pasich,29,400000
10761,Yevgeniy Ryazantsev,21,100000
10762,Yevgeniy Serdyuk,24,800000
10763,Yevgeniy Smyrnyi,24,400000
10764,Yevgeniy Tkachuk,31,200000
10765,Ygor Nogueira,28,900000
10766,Yira Sor,22,400000000
10767,Ylber Ramadani,27,650000
10768,Yllan Okou,20,300000
10769,Ylldren Ibrahimaj,27,650000
10770,Yoan Baurenski,21,200000
10771,Yoan Gavrilov,24,200000
10772,Yoan Severin,26,800000
10773,Yoan Zagorov,17,50000
10774,Yoane Wissa,26,1500000000
10775,Yoann Cathline,20,250000000
10776,Yoann Salmier,30,200000000
10777,Yoann Touzghar,36,500000
10778,Yohann Magnin,25,200000000
10779,Yonas Malede,23,500000
10780,Yong-hak Kim,19,100000
10781,Yony González,28,700000
10782,Yorbe Vertessen,22,450000000
10783,Yordy Reyna,29,500000
10784,Youba Diarra,25,100000000
10785,Youba Dramé,25,300000
10786,Youcef Atal,26,1000000000
10787,Youcef Belaïli,31,180000000
10788,Younes Bakiz,24,600000
10789,Younes Bnou Marzouk,27,200000
10790,Younes Namli,28,120000000
10791,Younès Belhanda,33,200000000
10792,Youri Baas,20,700000
10793,Youri Regeer,19,150000000
10794,Youri Schoonderwaldt,23,100000
10795,Youri Tielemans,25,3000000000
10796,Youssef Chaib,26,100000
10797,Youssef El Arabi,36,100000000
10798,Youssef En-Nesyri,25,1500000000
10799,Youssef Maleh,24,450000000
10800,Youssouf Fofana,24,2500000000
10801,Youssouf Koné,27,180000000
10802,Youssouf M'Changama,32,100000000
10803,Youssouf Ndayishimiye,24,1200000000
10804,Youssouf Sabaly,30,500000000
10805,Youssoufa Moukoko,18,3000000000
10806,Youssouph Badji,21,150000000
10807,Youssuf Sylla,20,100000
10808,Yuito Suzuki,21,700000
10809,Yukhym Konoplya,23,400000000
10810,Yuki Kobayashi,22,700000
10811,Yuki Soma,26,120000000
10812,Yukinari Sugawara,22,600000000
10813,Yuliwes Bellache,20,200000
10814,Yuliyan Nenov,28,250000
10815,Yunis Abdelhamid,35,800000
10816,Yunus Akgün,22,800000000
10817,Yunus Bahadir,20,200000
10818,Yunus Malli,31,300000
10819,Yunus Mertoglu,21,50000
10820,Yunus Musah,20,2200000000
10821,Yuri Berchiche,33,200000000
10822,Yuri Matias,28,150000000
10823,Yuri Ribeiro,26,600000
10824,Yuriy Gazinskiy,33,120000000
10825,Yuriy Gorshkov,24,150000000
10826,Yuriy Klymchuk,25,500000
10827,Yuriy Kolomoets,33,100000
10828,Yuriy Kopyna,26,250000
10829,Yuriy Kovalev,30,500000
10830,Yuriy Kozyrenko,23,300000
10831,Yuriy Kravchuk,29,150000
10832,Yuriy Lodygin,32,500000
10833,Yuriy Pankiv,38,200000
10834,Yuriy Potimkov,20,50000
10835,Yuriy Romanyuk,25,400000
10836,Yuriy Zheleznov,20,400000
10837,Yuriy Zhuravlev,26,100000000
10838,Yuriy-Volodymyr Gereta,19,50000
10839,Yussuf Poulsen,28,1000000000
10840,Yusuf Barasi,20,650000
10841,Yusuf Demir,19,600000000
10842,Yusuf Erdogan,30,650000
10843,Yusuf Karagöz,23,100000
10844,Yusuf Lawal,25,800000
10845,Yusuf Sari,24,280000000
10846,Yusuf Yazici,26,1150000000
10847,Yusuf Özdemir,22,950000
10848,Yusuf Özer,20,100000
10849,Yusuke Matsuo,25,800000
10850,Yusupha Njie,29,150000000
10851,Yutaro Oda,21,300000
10852,Yvan Dibango,21,300000
10853,Yvandro Borges Sanches,18,150000000
10854,Yves Baraye,30,500000
10855,Yves Bissouma,26,2500000000
10856,Yvon Mvogo,28,350000000
10857,Yéremy Pino,20,3800000000
10858,Zach Hemming,23,300000
10859,Zacharias Adoni,23,350000
10860,Zack Elbouzedi,25,300000
10861,Zahari Atanasov,18,50000
10862,Zaidu,25,1000000000
10863,Zaim Divanovic,22,250000
10864,Zainadine,34,200000
10865,Zak Rudden,23,300000
10866,Zakaria Aboukhlal,23,700000000
10867,Zakaria Bakkali,27,350000
10868,Zakaria Labyad,30,250000000
10869,Zakaria Silini,19,50000
10870,Zan Celar,24,300000000
10871,Zan Rogelj,23,700000
10872,Zan Zaletel,23,600000
10873,Zander Clark,30,550000
10874,Zanka,32,150000000
10875,Zarija Lambulic,24,100000
10876,Zarko Udovicic,35,100000
10877,Zaydou Youssouf,23,300000000
10878,Zdenek Riha,21,0
10879,Zeca,34,500000
10880,Zechariah Medley,22,500000
10881,Zeki Amdouni,22,500000000
10882,Zeki Celik,26,1000000000
10883,Zelimkhan Bakaev,26,270000000
10884,Zeljko Samcovic,20,300000
10885,Zeno Debast,19,1000000000
10886,Zeno Van Den Bosch,19,400000
10887,Zharko Istatkov,20,50000
10888,Zhirayr Shaghoyan,22,250000
10889,Zhivko Atanasov,32,300000
10890,Ziad El Sheiwi,19,400000
10891,Zico Buurmeester,20,550000
10892,Zidan Sertdemir,18,200000000
10893,Zidane Iqbal,19,800000
10894,Ziga Laci,20,200000
10895,Ziguy Badibanga,31,200000
10896,Zinedine Ferhat,30,270000000
10897,Zinho Gano,29,120000000
10898,Zinho Vanheusden,23,600000000
10899,Zinédine Machach,27,300000
10900,Zinédine Ould Khaled,23,250000
10901,Zisis Karachalios,27,600000
10902,Zivko Kostadinovic,31,300000
10903,Zivko Zivkovic,34,450000
10904,Ziya Erdal,35,100000
10905,Zié Ouattara,23,300000
10906,Zlatan Alomerovic,31,350000
10907,Zlatan Ibrahimović,41,200000000
10908,Zlatan Sehovic,22,600000
10909,Zlatko Tripic,30,700000
10910,Zoran Arsenic,28,150000000
10911,Zoran Danoski,32,300000
10912,Zoran Gajic,32,175000
10913,Zoran Josipovic,27,300000
10914,Zoran Kvrzic,34,150000
10915,Zoran Nizic,33,500000
10916,Zoran Popovic,34,100000
10917,Zoran Tosic,35,250000
10918,Zorhan Bassong,23,400000
10919,Zouhair Feddal,33,150000000
10920,Zvonimir Mikulic,33,100000
10921,Zvonimir Sarlija,26,120000000
10922,Zvonimir Subaric,25,250000
10923,Zymer Bytyqi,26,500000000
10924,Zé Carlos,21,100000000
10925,Zé Gomes,24,250000
10926,Zé Luís,32,100000000
10927,Zé Oliveira,21,200000
10928,Ádám Gyurcsó,32,700000
10929,Ádám Lang,30,800000
10930,Ákos Kecskés,27,600000
10931,Ákos Onódi,21,150000
10932,Álex Baena,21,2000000000
10933,Álex Berenguer,27,1500000000
10934,Álex Centelles,23,120000000
10935,Álex Collado,23,400000000
10936,Álex Fernández,30,500000000
10937,Álex Moreno,29,2000000000
10938,Álex Remiro,28,2500000000
10939,Álex Serrano,28,200000
10940,Álex Sola,23,300000000
10941,Álvaro Aguado,26,300000000
10942,Álvaro Djaló,23,150000000
10943,Álvaro Fernández,25,300000000
10944,Álvaro García,30,600000000
10945,Álvaro Morata,30,2500000000
10946,Álvaro Negredo,37,120000000
10947,Álvaro Odriozola,27,500000000
10948,Álvaro Rodríguez,18,600000000
10949,Ángel Algobia,23,150000000
10950,Ángel Correa,28,3500000000
10951,Ángel Di María,35,1000000000
10952,Ángel García,30,600000
10953,Ángel Rodríguez,35,100000000
10954,Ángelo Henríquez,29,500000
10955,Éder Balanta,30,300000000
10956,Éder Militao,25,70000000
10957,Éder Militão,25,7000000000
10958,Éderson,23,2000000000
10959,Édgar Badía,31,400000000
10960,Élie Youan,24,100000000
10961,Érick Gutiérrez,27,700000000
10962,Étienne Capoue,34,300000000
10963,Ísak Bergmann Jóhannesson,20,350000000
10964,Ísak Snaer Thorvaldsson,21,400000
10965,Ítalo,21,300000
10966,Óli Valur Ómarsson,20,150000
